cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
13000143,"1,2-Dideuteriobenzene","BENZENE-1,2-D2|dideuterobenzene|19467-24-4|ACM19467244",80.120,C6H6,0.000,15.500,2.100,6,0,0,0,UHOVQNZJYSORNB-QDNHWIQGSA-N,"1,2-dideuteriobenzene",NULL,1296,3,NULL,20070208,10.1007/0-387-30682-X_12|10.1007/978-1-4419-0720-2_15|10.1007/978-3-642-75430-2_4|10.1007/978-3-642-88220-3_1|10.1007/BF00698231|10.1007/BF00904990|10.1007/BF01518846|10.1007/BF01518875|10.1007/BF02716097|10.1134/S1061934809060021
13000144,Pertritiobenzene,pertritiobenzene,90.160,C6H6,0.000,15.500,2.100,6,0,0,0,UHOVQNZJYSORNB-MNXKEWLBSA-N,"1,2,3,4,5,6-hexatritiobenzene",NULL,1296,3,NULL,20070208,10.1007/978-3-642-75430-2_4|10.1023/A:1020473620675|10.1055/s-0036-1588868
13005271,CuSePh,CuSePh,219.620,C6H5CuSe,0.000,50.500,NULL,8,0,0,0,GHWDJQKTYCLRAX-UHFFFAOYSA-N,copper;lambda1-selanylbenzene,NULL,256,1,NULL,20070208,10.1007/978-3-642-73241-6_2|10.1007/b101007
13047299,Tetrachloro(phenyl)-lambda~5~-stibane,"87856-03-9|Antimony, tetrachlorophenyl-|SCHEMBL3794075|CTK2I1921|DTXSID80516311|Tetrachloro(phenyl)-lambda~5~-stibane",340.700,C6H5Cl4Sb,0.000,135.000,NULL,11,0,0,0,BKKGYYPEWROSQZ-UHFFFAOYSA-J,tetrachloro(phenyl)-lambda5-stibane,NULL,512,1,NULL,20070208,NULL
13166261,Diiodophenylbismuthine,diiodophenylbismuthine|SCHEMBL14354317,539.890,C6H5BiI2,0.000,79.100,NULL,9,0,0,0,MNUVNPCWDMHAFM-UHFFFAOYSA-L,diiodo(phenyl)bismuthane,NULL,256,1,NULL,20070208,10.1007/978-3-642-50287-3_3
13179063,Phenyl-bis(sulfanyl)-sulfanylidene-lambda5-phosphane,phenylphosphonotrithioic acid|SCHEMBL6832368,206.300,C6H7PS3,34.100,145.000,NULL,10,2,3,1,LIZZZTMUFLGGSZ-UHFFFAOYSA-N,phenyl-bis(sulfanyl)-sulfanylidene-lambda5-phosphane,NULL,1296,3,NULL,20070208,10.1007/10201616_63
13195230,Benzeneselenenyl fluoride,Benzeneselenenyl fluoride|129803-02-7|ACMC-20mtdp|phenylselenenyl fluoride|SCHEMBL1304752|CTK0C1432|DTXSID70526323,175.070,C6H5FSe,0.000,59.500,NULL,8,0,1,0,SFLZAGHDDSMQPE-UHFFFAOYSA-N,phenyl selenohypofluorite,NULL,1808,4,NULL,20070208,10.1007/978-1-4899-1910-6_4
13207075,"1,4-Benzenediselone",NULL,234.000,C6H4Se2,0.000,54.900,NULL,8,0,0,0,QXJQAORULOLJFP-UHFFFAOYSA-N,"1,4-bis(lambda1-selanyl)benzene",NULL,256,1,NULL,20070208,10.1055/s-0030-1260582
13216027,Phenylstannon,Phenylstannon|SCHEMBL8050632,211.810,C6H5OSn,17.100,76.600,NULL,8,0,1,0,LVLWGUYOLWOCNN-UHFFFAOYSA-N,oxo(phenyl)tin,NULL,256,1,NULL,20070208,10.1007/BF00450857
13230568,"1,2-Bis(bromoseleno)benzene",NULL,393.800,C6H4Br2Se2,0.000,87.700,NULL,10,0,0,0,RWORVWSWYJPUMV-UHFFFAOYSA-N,(2-bromoselanylphenyl) selenohypobromite,NULL,256,1,NULL,20070208,NULL
13256153,Methylenephenylphosphine,methylenephenylphosphine|SCHEMBL8295367,122.100,C7H7P,0.000,72.500,NULL,8,0,0,1,BHXXRMRRZRMDJC-UHFFFAOYSA-N,methylidene(phenyl)phosphane,NULL,1296,3,NULL,20070208,10.1007/BF00953890|10.1007/BF00978453|10.1007/BF00978454
13278264,Phenylboranuide,NULL,90.940,C6H8B-,0.000,46.100,NULL,7,0,1,0,ZTEMFUORTUPNLI-UHFFFAOYSA-N,phenylboranuide,NULL,1040,2,NULL,20070208,NULL
13356553,Methyltellurinylbenzene,NULL,235.700,C7H8OTe,17.100,106.000,NULL,9,0,1,1,MBCAVMRZHVILGP-UHFFFAOYSA-N,methyltellurinylbenzene,NULL,,,NULL,20070208,NULL
13377680,Allylphenyl telluride,NULL,245.800,C9H10Te,0.000,92.900,NULL,10,0,0,3,JZRFSCGJEAGLCE-UHFFFAOYSA-N,prop-2-enyltellanylbenzene,NULL,256,1,NULL,20070208,NULL
13410737,(Trifluoro-lambda4-tellanyl)benzene,PhTeF3,261.700,C6H5F3Te,0.000,104.000,NULL,10,0,3,0,JRXUAAGFYUPLNL-UHFFFAOYSA-N,(trifluoro-lambda4-tellanyl)benzene,NULL,256,1,NULL,20070208,10.1007/BF02495621
13438189,Dichloro(phenyl)gallane,phenylgallium dichloride|SCHEMBL301436,217.730,C6H5Cl2Ga,0.000,79.100,NULL,9,0,0,0,BOKSQEQJGGNVKR-UHFFFAOYSA-L,dichloro(phenyl)gallane,NULL,256,1,NULL,20070208,10.1007/978-1-4615-6844-5_6|10.1007/BF00908516
13438190,Dibromo(phenyl)gallane,phenyl-gallium dibromide|SCHEMBL5678827,306.630,C6H5Br2Ga,0.000,79.100,NULL,9,0,0,0,GMJHMDIROXQUCG-UHFFFAOYSA-L,dibromo(phenyl)gallane,NULL,256,1,NULL,20070208,10.1007/978-1-4615-6844-5_6|10.1007/BF00908516
13438191,"Gallium, diiodophenyl-","phenylgallium diiodide|Gallium, diiodophenyl-|90753-44-9|Diiodo(phenyl)gallane|ACMC-20ltey|CTK3G6131|DTXSID10540841",400.640,C6H5GaI2,0.000,79.100,NULL,9,0,0,0,QGMFIHVIVVLWTH-UHFFFAOYSA-L,diiodo(phenyl)gallane,NULL,768,2,NULL,20070208,10.1007/978-1-4615-6844-5_6
13678826,Phenyltetrafluoroantimony,phenyltetrafluoroantimony|SCHEMBL2966324,274.860,C6H5F4Sb,0.000,135.000,NULL,11,0,4,0,KTPHTHBMEGMHLX-UHFFFAOYSA-J,tetrafluoro(phenyl)-lambda5-stibane,NULL,256,1,NULL,20070208,10.1007/978-3-642-70207-5_4|10.1007/978-3-642-74763-2_4
13698676,Cyano(phenyl)mercury,SCHEMBL11439900,303.710,C7H5HgN,23.800,118.000,NULL,9,0,1,1,MDSVUQIALCTDOV-UHFFFAOYSA-N,cyano(phenyl)mercury,NULL,256,1,NULL,20070208,10.1007/978-3-642-70004-0_3
13775664,Diiodo(phenyl)borane,"diiodo(phenyl)borane|17381-60-1|Borane, diiodophenyl-|SCHEMBL116657|CTK0E4245|DTXSID70549072",341.730,C6H5BI2,0.000,79.100,NULL,9,0,0,0,KJKXXYRKKOXXDG-UHFFFAOYSA-N,diiodo(phenyl)borane,NULL,1808,4,NULL,20070208,10.1039/b419415b
13898867,Iodo(phenyl)silicon,SCHEMBL9635964|SCHEMBL8967513,232.090,C6H5ISi,0.000,59.500,NULL,8,0,0,0,RPUXMHIQIBZAHE-UHFFFAOYSA-N,iodo(phenyl)silicon,NULL,1040,2,NULL,20070208,NULL
13901427,(Propyltellanyl)benzene,"55776-35-7|(Propyltellanyl)benzene|Benzene, (propyltelluro)-|CTK1F6132|DTXSID40552119",247.800,C9H12Te,0.000,74.800,NULL,10,0,0,3,BYYFNFJPFDAAMH-UHFFFAOYSA-N,propyltellanylbenzene,NULL,512,1,NULL,20070208,NULL
13948897,Phenylindium,NULL,191.920,C6H5In,0.000,46.100,NULL,7,0,0,0,LLGFRTYVSUYHJB-UHFFFAOYSA-N,phenylindium,NULL,,,NULL,20070208,NULL
13978646,"2-(Phenylseleno)-1,3-butadiene",NULL,209.160,C10H10Se,0.000,143.000,NULL,11,0,0,3,OCAFNDNADRWPKQ-UHFFFAOYSA-N,"buta-1,3-dien-2-ylselanylbenzene",NULL,256,1,NULL,20070208,NULL
14032138,Phenylboranylidenemercury,NULL,288.510,C6H5BHg,0.000,76.600,NULL,8,0,0,0,XDSZLYMZLNJMJA-UHFFFAOYSA-N,phenylboranylidenemercury,NULL,256,1,NULL,20070209,10.1007/978-1-4899-0594-9_18|10.1007/978-1-59259-224-1_26|10.1007/978-3-030-02026-2_5|10.1007/978-3-0348-7102-0_2|10.1007/978-3-642-45954-2_14|10.1007/978-3-642-49926-5_7|10.1007/978-3-642-53811-7_4|10.1007/978-3-642-57145-9_2|10.1007/978-3-642-59680-3_6|10.1007/978-3-642-59730-5_11|10.1007/978-3-642-61625-9_21|10.1007/978-3-642-65516-6_5|10.1007/978-3-642-65822-8_7|10.1007/978-3-642-66035-1_3|10.1007/978-3-642-66555-4_4|10.1007/978-3-642-66573-8_15|10.1007/978-3-642-66678-0_18|10.1007/978-3-642-66678-0_4|1
14112201,Phenyl(3-butenyl) selenide,NULL,211.170,C10H12Se,0.000,103.000,NULL,11,0,0,4,GSTZTOGOPWDZFH-UHFFFAOYSA-N,but-3-enylselanylbenzene,NULL,,,NULL,20070209,NULL
14112209,5-Hexenylphenyl telluride,NULL,287.900,C12H16Te,0.000,125.000,NULL,13,0,0,6,HOIKRPBPHCGBBJ-UHFFFAOYSA-N,hex-5-enyltellanylbenzene,NULL,,,NULL,20070209,NULL
14117835,"Dilithium;benzene-1,2-diselenolate",NULL,248.000,C6H4Li2Se2,0.000,62.900,NULL,10,0,2,0,QPEZYANRLARBAY-UHFFFAOYSA-L,"dilithium;benzene-1,2-diselenolate",NULL,,,NULL,20070209,NULL
14117836,"Benzene-1,2-diselenolate",NULL,234.000,C6H4Se2-2,0.000,62.900,NULL,8,0,2,0,DSEJOQDENAPESB-UHFFFAOYSA-L,"benzene-1,2-diselenolate",NULL,,,NULL,20070209,NULL
14119909,Prop-2-enyltellurinylbenzene,NULL,261.800,C9H10OTe,17.100,148.000,NULL,11,0,1,3,KCDAWYBLUJJQGW-UHFFFAOYSA-N,prop-2-enyltellurinylbenzene,NULL,,,NULL,20070209,NULL
14300524,(4-Fluorophenyl)bismuth,SCHEMBL6755125|SCHEMBL6755123,304.070,C6H4BiF,0.000,66.900,NULL,8,0,1,0,NLXLEFXKSIFFDP-UHFFFAOYSA-N,(4-fluorophenyl)bismuth,NULL,256,1,NULL,20070209,10.1055/s-0030-1259290|10.1055/s-0030-1260554
14510100,Phenyl(oxo)borane,PHENYLBORIC ANHYDRIDE|phenyl(oxo)borane|oxo(phenyl)borane|SCHEMBL752828|AKOS006273782|1000290-09-4,103.920,C6H5BO,17.100,76.600,NULL,8,0,1,0,GQQNLYRKZFBFEN-UHFFFAOYSA-N,oxo(phenyl)borane,NULL,1296,3,NULL,20070209,10.1007/BF00845902|10.1007/BF00905208|10.1007/BF00918572|10.1007/BF00920686|10.1007/BF00951304|10.1007/BF00953165|10.1007/BF00953166|10.1007/BF00956369|10.1007/BF00956370|10.1007/BF00956371|10.1007/BF00961265|10.1007/BF01142790|10.1007/BF01142791|10.1007/BF02278695
14534752,Phenylchlorarsin,Phenylchlorarsin|SCHEMBL9013675,187.480,C6H5AsCl,0.000,59.500,NULL,8,0,0,0,IBOUUMDQFBVMET-UHFFFAOYSA-N,chloro(phenyl)arsenic,NULL,256,1,NULL,20070209,10.1007/978-3-642-90629-9_3|10.1007/978-3-642-92219-0_3|10.1007/978-3-642-92219-0_4|10.1007/BF00843989|10.1007/BF01216752|10.1007/s00253-003-1453-x
14960914,Iodomethylselanylbenzene,NULL,297.010,C7H7ISe,0.000,69.300,NULL,9,0,0,2,ZADZXMVZRGKKHH-UHFFFAOYSA-N,iodomethylselanylbenzene,NULL,256,1,NULL,20070209,NULL
14966555,Phenyldichlorogermane,"Germane, dichlorophenyl-|CTK2G1741",221.600,C6H6Cl2Ge,0.000,79.100,NULL,9,0,0,1,MDFRIPJAUFXWRH-UHFFFAOYSA-N,dichloro(phenyl)germane,NULL,256,1,NULL,20070209,NULL
15001539,Phenylthioxophosphine,Phenyl-phosphor-sulfid|SCHEMBL4965531|SCHEMBL11108429,140.140,C6H5PS,32.100,76.600,NULL,8,0,1,0,AAGTZCISKRTPPN-UHFFFAOYSA-N,thiophosphorosobenzene,NULL,1296,3,NULL,20070209,10.1007/BF00285366|10.1007/BF00601177|10.1007/BF00601178|10.1007/BF02495219|10.1023/A:1015086419302
15140419,"1,2,3,4-Tetradehydrobenzene","1,3-dehydrobenzene",74.080,C6H2,0.000,25.000,NULL,6,0,0,0,HSKFQZXXRPRBEJ-UHFFFAOYSA-N,"cyclohex-1-en-3,5-diyne",NULL,256,1,NULL,20070209,10.1007/3-540-69691-1_3|10.1023/A:1016528013004
15164091,"Stannane, methylphenyl-","Stannane, methylphenyl-|CTK1F3190",212.860,C7H10Sn,0.000,55.400,NULL,8,0,0,1,VOXXOIKBFUIBDS-UHFFFAOYSA-N,methyl(phenyl)stannane,NULL,,,NULL,20070209,NULL
15242628,(2-Fluorophenyl)astatine,astato-fluorobenzene,305.080,C6H4AtF,0.000,74.900,NULL,8,0,1,0,ZSTORXFMYLUVGW-UHFFFAOYSA-N,(2-fluorophenyl)astatine,NULL,256,1,NULL,20070209,10.1007/BF02168274
15242632,Astatobenzene,astatobenzene,287.090,C6H5At,0.000,46.100,NULL,7,0,0,0,AQJDUTRRKMRFRS-UHFFFAOYSA-N,phenylastatine,NULL,256,1,NULL,20070209,10.1007/978-3-662-05868-8_10|10.1007/BF02165358|10.1007/BF02167979|10.1007/BF02168274|10.1007/BF02204321
15413757,"1,2-Bis(methyltelluro)benzene",NULL,361.400,C8H10Te2,0.000,81.300,NULL,10,0,0,2,GHPLUOZWZSRZIL-UHFFFAOYSA-N,"1,2-bis(methyltellanyl)benzene",NULL,,,NULL,20070209,NULL
15579745,Benzeneselenenic acid,CHEMBL3335714|Benzeneselenenic acid|phenylselenenic acid|SCHEMBL87691|CTK1H4187|BDBM50028967,173.080,C6H6OSe,20.200,59.500,NULL,8,1,1,1,KUVIBICSCQYQOE-UHFFFAOYSA-N,hydroxyselanylbenzene,NULL,33042,4,"1166880,1166881,1166882,1166883,1166884,1166885,1166887,1166891,1166892",20070212,10.1007/3-540-48171-0_9|10.1007/978-90-481-3865-4_7|10.1007/BF00807603|10.1016/j.bmcl.2014.09.035|10.1055/s-0035-1561408
15642137,Ethyl(phenyl)mercury,"1073-63-8|ethylphenyl mercury|Ethyl(phenyl)mercury|Mercury, ethylphenyl-|CTK0G3056|DTXSID40576178",306.760,C8H10Hg,0.000,65.000,NULL,9,0,0,1,SENRWOYTGFOBPQ-UHFFFAOYSA-N,ethyl(phenyl)mercury,NULL,768,2,NULL,20070212,10.1007/BF00909165|10.1007/s00216-005-3395-x
15642138,Methylphenylmercury,methylphenylmercury,292.730,C7H8Hg,0.000,55.400,NULL,8,0,0,1,WPZFDAVUJOYZKS-UHFFFAOYSA-N,methyl(phenyl)mercury,NULL,256,1,NULL,20070212,10.1007/BF00488869|10.1007/s00216-005-3395-x|10.1107/97809553602060000679|10.1107/97809553602060000680
15685282,(2-Chloroselanylphenyl) selenohypochlorite,NULL,304.900,C6H4Cl2Se2,0.000,87.700,NULL,10,0,0,0,RDSVVMMUYBKIFQ-UHFFFAOYSA-N,(2-chloroselanylphenyl) selenohypochlorite,NULL,256,1,NULL,20070212,NULL
15768599,Phenyltin(3+),NULL,195.810,C6H5Sn+3,0.000,46.100,NULL,7,0,0,0,NNGOJIYXWOCPLL-UHFFFAOYSA-N,phenyltin(3+),NULL,,,NULL,20070212,NULL
15839296,Phenylseleniumcation,NULL,158.090,C6H7Se+,0.000,46.100,NULL,7,0,0,0,WDODWFPDZYSKIA-UHFFFAOYSA-O,phenylselanium,NULL,256,1,NULL,20070212,NULL
15873648,Bromo(phenyl)bismuth,bromophenyl bismuthane,365.990,C6H5BiBr,0.000,59.500,NULL,8,0,0,0,UYABZGORUSQRGT-UHFFFAOYSA-M,bromo(phenyl)bismuth,NULL,256,1,NULL,20070212,10.1007/128_2007_125
15970441,Copper(1+);ethenylselanylbenzene,NULL,245.660,C8H7CuSe,0.000,82.600,NULL,10,0,1,2,IIDQBYRPCPYMCR-UHFFFAOYSA-N,copper(1+);ethenylselanylbenzene,NULL,,,NULL,20070314,NULL
16160859,Phenyldithioxophosphorane,phenylthionophosphine sulfide|SCHEMBL7375313|SCHEMBL7375320|SCHEMBL18269352,172.200,C6H5PS2,64.200,132.000,NULL,9,0,2,0,ZJIIFZFKKGDINW-UHFFFAOYSA-N,phenyl-bis(sulfanylidene)-lambda5-phosphane,NULL,1296,3,NULL,20070704,10.1007/BF01083802
16212250,"Benzene-1,3,5-d3","Benzene-1,3,5-d3|1684-47-5|(1,3,5-~2~H_3_)Benzene|DTXSID90583599|AKOS015910325|Benzene-1,3,5-d3, 98 atom % D|J-010459|I14-40094",81.130,C6H6,0.000,15.500,2.100,6,0,0,0,UHOVQNZJYSORNB-NHPOFCFZSA-N,"1,3,5-trideuteriobenzene",NULL,5904,5,NULL,20070712,10.1002/jssc.200401882|10.1007/10057766_45|10.1007/10333382_17|10.1007/10369757_66|10.1007/978-94-009-9079-1_10|10.1007/BFb0051136|10.1134/S1061934809060021|10.1134/S1070428007100077
16217359,"1,2,3,5-Tetradeuteriobenzene","14941-52-7|(1,2,3,5-~2~H_4_)Benzene|Benzene-1,2,3,5-d4|DTXSID30584343|Benzene-1,2,3,5-d4, 99 atom % D",82.140,C6H6,0.000,15.500,2.100,6,0,0,0,UHOVQNZJYSORNB-VTBMLFEUSA-N,"1,2,3,5-tetradeuteriobenzene",NULL,5648,4,NULL,20070716,NULL
16684837,Dichloro(phenyl)stannanylium,NULL,266.700,C6H5Cl2Sn+,0.000,79.100,NULL,9,0,0,0,HWGOEOWCZPWFRD-UHFFFAOYSA-L,dichloro(phenyl)stannanylium,NULL,,,NULL,20070823,NULL
16688410,Phenylaluminum(2+);diiodide,SCHEMBL1624421,357.890,C6H5AlI2,0.000,46.100,NULL,9,0,2,0,SVPHCLUPIVHYBV-UHFFFAOYSA-L,phenylaluminum(2+);diiodide,NULL,,,NULL,20070823,NULL
16688411,Phenylaluminum(2+),NULL,104.090,C6H5Al+2,0.000,46.100,NULL,7,0,0,0,GZSRDEJQWSQNJG-UHFFFAOYSA-N,phenylaluminum(2+),NULL,,,NULL,20070823,NULL
16689566,Phenylaluminum(2+);dichloride,NULL,174.990,C6H5AlCl2,0.000,46.100,NULL,9,0,2,0,BPQPJXCUBLCZIB-UHFFFAOYSA-L,phenylaluminum(2+);dichloride,NULL,,,NULL,20070823,NULL
16691527,Phenylphosphinothious acid,mercapto phenyl phosphine|SCHEMBL3971238|SCHEMBL10707228,142.160,C6H7PS,1.000,59.500,NULL,8,1,1,1,QLNHNSXYEKNNFA-UHFFFAOYSA-N,phenylphosphinothious acid,NULL,1296,3,NULL,20070823,10.1007/10201323_61|10.1007/10201331_63
16693050,Phenylaluminum,NULL,104.090,C6H5Al,0.000,46.100,NULL,7,0,0,0,WNFSFUSCVXIYGN-UHFFFAOYSA-N,phenylaluminum,NULL,1040,2,NULL,20070823,NULL
16717507,Iodo(phenyl)tin(2+),NULL,322.720,C6H5ISn+2,0.000,59.500,NULL,8,0,0,0,IGTRXEURUFKLOC-UHFFFAOYSA-M,iodo(phenyl)tin(2+),NULL,,,NULL,20070823,NULL
16741114,Benzene;hydron,NULL,79.120,C6H7+,0.000,15.500,NULL,6,1,0,0,UHOVQNZJYSORNB-UHFFFAOYSA-O,benzene;hydron,NULL,,,NULL,20071003,NULL
17761774,(4-Fluorophenyl)tin(3+),NULL,213.800,C6H4FSn+3,0.000,66.900,NULL,8,0,1,0,QNQIYBZACJRDSW-UHFFFAOYSA-N,(4-fluorophenyl)tin(3+),NULL,,,NULL,20071204,NULL
17897710,Phenylboronanion,NULL,87.920,C6H5B-,0.000,46.100,NULL,7,0,1,0,MRJGQPNFEPNBTE-UHFFFAOYSA-N,phenylboron(1-),NULL,1296,3,NULL,20071204,10.1055/s-2006-932458|10.1055/s-2006-950315
18003865,Benzene;dihydrochloride,SCHEMBL3875289|FT-0622668,151.030,C6H8Cl2,0.000,15.500,NULL,8,2,0,0,XILYOLONIFWGMT-UHFFFAOYSA-N,benzene;dihydrochloride,NULL,1296,3,NULL,20071204,10.1007/s002280050221
18006167,Palladium(2+);phenylphosphane,NULL,216.500,C6H7PPd+2,0.000,46.100,NULL,8,0,0,0,AMCFGZVVDNQUNE-UHFFFAOYSA-N,palladium(2+);phenylphosphane,NULL,,,NULL,20071204,NULL
18185606,Azanium;benzene,NULL,96.150,C6H10N+,1.000,15.500,NULL,7,1,0,0,PQXRVHVVXKJMDC-UHFFFAOYSA-O,azanium;benzene,NULL,,,NULL,20071204,NULL
18188255,Benzene sulfinyl chloride,SCHEMBL921052|BENZENE SULFINYL CHLORIDE|CTK3I9188,197.080,C6H6Cl2OS,36.300,44.500,NULL,10,0,2,0,UUQDXXQXJRUPMA-UHFFFAOYSA-N,benzene;thionyl dichloride,NULL,1040,2,NULL,20071204,NULL
18364480,Phenylbismuth(2+),NULL,286.080,C6H5Bi+2,0.000,46.100,NULL,7,0,0,0,LPXPUXAVCIBVBJ-UHFFFAOYSA-N,phenylbismuth(2+),NULL,,,NULL,20071204,NULL
18371976,Benzene;ethene,"264146-42-1|benzene.ethylene|Benzene--ethene (1/1)|CTK0I6160|DTXSID20593202|Ethene, compd. with benzene (1:1)",106.160,C8H10,0.000,15.500,NULL,8,0,0,0,SYWDWCWQXBUCOP-UHFFFAOYSA-N,benzene;ethene,NULL,1808,4,NULL,20071204,10.1007/BF00921427
18386593,Benzene;fluoroform,SCHEMBL9053385,148.130,C7H7F3,0.000,23.500,NULL,10,0,3,0,OXPDQVJYTSIILT-UHFFFAOYSA-N,benzene;fluoroform,NULL,1040,2,NULL,20071204,NULL
18419931,Benzene;hydrochloride,benzene hydrochloride|SCHEMBL596549|AKOS024438777|I14-58591,114.570,C6H7Cl,0.000,15.500,NULL,7,1,0,0,ZPHQBFRCXUIIAZ-UHFFFAOYSA-N,benzene;hydrochloride,NULL,1296,3,NULL,20071204,10.1007/10201412_34|10.1007/10468797_8|10.1007/10735542_372|10.1007/978-94-009-0281-7_11|10.1007/978-94-010-2608-6_4|10.1007/978-94-010-2946-9_16|10.1007/978-94-011-2074-6_11|10.1007/978-94-011-5907-4_6|10.1007/978-94-011-7939-3_16|10.1007/BF00277601|10.1007/BF00321289|10.1007/BF00505754|10.1007/BF00804299|10.1007/BF00827199|10.1007/BF00827200|10.1007/BF00850319|10.1007/BF00945595|10.1007/BF01062613|10.1007/BF01062675|10.1007/BF01065221|10.1007/BF01186006|10.1007/BF01237811|10.1007/BF01985435|10.1007/BF0328
18424046,Dilithium;benzene,NULL,92.000,C6H6Li2+2,0.000,15.500,NULL,8,0,0,0,ICIGWZAONNZAPO-UHFFFAOYSA-N,dilithium;benzene,NULL,,,NULL,20071204,NULL
18432413,Butyl(phenyl)tin(2+),NULL,252.930,C10H14Sn+2,0.000,84.900,NULL,11,0,0,3,WQUOZILLNWVSLN-UHFFFAOYSA-N,butyl(phenyl)tin(2+),NULL,,,NULL,20071204,NULL
18443951,Phenylaluminum(2+);difluoride,SCHEMBL1539019,142.080,C6H5AlF2,0.000,46.100,NULL,9,0,2,0,WDTJGROVUQGTGL-UHFFFAOYSA-L,phenylaluminum(2+);difluoride,NULL,,,NULL,20071204,NULL
18443953,Bromo-dichloro-phenylstannane,SCHEMBL1538560,346.600,C6H5BrCl2Sn,0.000,112.000,NULL,10,0,0,1,VURPOQKWPPVITH-UHFFFAOYSA-K,bromo-dichloro-phenylstannane,NULL,,,NULL,20071204,NULL
18471779,Benzene hexene,benzene hexene|benzene 1-hexene|AQXSIEAUQGUXBG-UHFFFAOYSA-N,162.270,C12H18,0.000,44.500,NULL,12,0,0,3,AQXSIEAUQGUXBG-UHFFFAOYSA-N,benzene;hex-1-ene,NULL,1296,3,NULL,20071204,10.1007/BF00949790|10.1007/BF01168285|10.1007/BF01808309|10.1007/s10562-005-4898-y|10.1023/A:1014303906232|10.1023/A:1020800421893
18504552,Benzene;ethane,NULL,108.180,C8H12,0.000,15.500,NULL,8,0,0,0,BTMRYSYEOPOPBR-UHFFFAOYSA-N,benzene;ethane,NULL,1040,2,NULL,20071204,NULL
18603337,Deuterofluorobenzene,deuterofluorobenzene,97.110,C6H5F,0.000,46.100,2.300,7,0,1,0,PYLWMHQQBFSUBP-QYKNYGDISA-N,1-deuterio-2-fluorobenzene,NULL,1296,3,NULL,20071204,10.1007/BF00957291|10.1007/BF01100054|10.1063/1.3578174|10.1134/S1070428007100077
18680673,Benzene;cyclohexene,NULL,160.250,C12H16,0.000,60.600,NULL,12,0,0,0,ROXGIDGASNKPLW-UHFFFAOYSA-N,benzene;cyclohexene,NULL,,,NULL,20071204,NULL
18755821,Benzene;methane,"160256-83-7|Benzene--methane (1/1)|CTK0E6751|DTXSID80595964|Methane, compd. with benzene (1:1)",94.150,C7H10,0.000,15.500,NULL,7,0,0,0,DJNWYFARZKDJEE-UHFFFAOYSA-N,benzene;methane,NULL,512,1,NULL,20071204,NULL
18793521,(Oxo-lambda3-selanyl)benzene,SCHEMBL7675878,172.070,C6H5OSe,17.100,76.600,NULL,8,0,1,0,CPGVVRCSNRBWFL-UHFFFAOYSA-N,(oxo-lambda3-selanyl)benzene,NULL,,,NULL,20071204,NULL
18952602,Phenylsilicon;silicon,NULL,133.270,C6H5Si2,0.000,46.100,NULL,8,0,0,0,LXSJOVCAFRBVFC-UHFFFAOYSA-N,phenylsilicon;silicon,NULL,,,NULL,20071204,NULL
18960320,Phenylsilicon(1-),NULL,105.190,C6H5Si-,0.000,46.100,NULL,7,0,1,0,NFJHSTAYDGDJCN-UHFFFAOYSA-N,phenylsilicon(1-),NULL,,,NULL,20071204,NULL
18990602,ZINC;iodobenzene,NULL,269.400,C6H5IZn+2,0.000,46.100,NULL,8,0,0,0,VNBLYQGKCGYHRR-UHFFFAOYSA-N,zinc;iodobenzene,NULL,,,NULL,20071204,NULL
18994612,Lithium;lambda1-tellanylbenzene,NULL,211.700,C6H5LiTe+,0.000,46.100,NULL,8,0,0,0,NIOLMGJSLHIYKW-UHFFFAOYSA-N,lithium;lambda1-tellanylbenzene,NULL,,,NULL,20071204,NULL
19040126,Benzene;thorium(2+);chloride,NULL,345.600,C6H6ClTh+,0.000,15.500,NULL,8,0,1,0,ABNUOUQVYXZLEH-UHFFFAOYSA-M,benzene;thorium(2+);chloride,NULL,,,NULL,20071204,NULL
19078833,Acetylene;benzene,"264146-43-2|Acetylene--benzene (1/1)|CTK0I6159|DTXSID80597867|Ethyne, compd. with benzene (1:1)",104.150,C8H8,0.000,23.500,NULL,8,0,0,0,NEBFBVFMEJNMTO-UHFFFAOYSA-N,acetylene;benzene,NULL,512,1,NULL,20071204,NULL
19101540,Barium(2+);benzene,NULL,215.440,C6H6Ba+2,0.000,15.500,NULL,7,0,0,0,RTRLBCPLYWPURZ-UHFFFAOYSA-N,barium(2+);benzene,NULL,,,NULL,20071204,NULL
19353013,Iodobenzene;titanium(2+),NULL,251.870,C6H5ITi+2,0.000,46.100,NULL,8,0,0,0,CEVDPHKKEWQNAK-UHFFFAOYSA-N,iodobenzene;titanium(2+),NULL,,,NULL,20071204,NULL
19362636,Lithium;fluorobenzene,NULL,103.100,C6H5FLi+,0.000,46.100,NULL,8,0,1,0,CXVMKKDZKHSMIP-UHFFFAOYSA-N,lithium;fluorobenzene,NULL,,,NULL,20071204,NULL
